resource, targetResource, nickname, instanceId, reportId, configId, collected, exit_status, exit_message, body, comparisonResult"uc-hotel","	","test_batch_job","1665275","1665273","1665238","2010-11-19T01:24:11.000-05:00","Success","BATCH: too many jobs in queue (max=5)","","Success"
"uc-hotel","	","test_batch_job","1674981","1674424","1665238","2010-11-19T23:13:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675081","1674424","1665238","2010-11-19T23:27:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675095","1674424","1665238","2010-11-19T23:28:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675188","1674424","1665238","2010-11-19T23:42:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675198","1674424","1665238","2010-11-19T23:43:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675199","1674424","1665238","2010-11-19T23:43:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675311","1674424","1665238","2010-11-19T23:57:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675322","1674424","1665238","2010-11-19T23:58:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675412","1674424","1665238","2010-11-20T00:12:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675425","1674424","1665238","2010-11-20T00:13:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675526","1674424","1665238","2010-11-20T00:27:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675539","1674424","1665238","2010-11-20T00:28:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675632","1674424","1665238","2010-11-20T00:42:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675644","1674424","1665238","2010-11-20T00:43:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675753","1674424","1665238","2010-11-20T00:57:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675769","1674424","1665238","2010-11-20T00:58:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675859","1674424","1665238","2010-11-20T01:12:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675872","1674424","1665238","2010-11-20T01:13:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675972","1674424","1665238","2010-11-20T01:27:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1675986","1674424","1665238","2010-11-20T01:28:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676078","1674424","1665238","2010-11-20T01:42:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676090","1674424","1665238","2010-11-20T01:43:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676195","1674424","1665238","2010-11-20T01:57:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676207","1674424","1665238","2010-11-20T01:58:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676300","1674424","1665238","2010-11-20T02:12:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676312","1674424","1665238","2010-11-20T02:13:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676416","1674424","1665238","2010-11-20T02:27:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676430","1674424","1665238","2010-11-20T02:28:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676527","1674424","1665238","2010-11-20T02:42:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676543","1674424","1665238","2010-11-20T02:43:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676645","1674424","1665238","2010-11-20T02:57:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676657","1674424","1665238","2010-11-20T02:58:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676748","1674424","1665238","2010-11-20T03:12:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676761","1674424","1665238","2010-11-20T03:13:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676861","1674424","1665238","2010-11-20T03:27:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676875","1674424","1665238","2010-11-20T03:28:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676968","1674424","1665238","2010-11-20T03:42:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1676980","1674424","1665238","2010-11-20T03:43:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677084","1674424","1665238","2010-11-20T03:57:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677096","1674424","1665238","2010-11-20T03:58:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677186","1674424","1665238","2010-11-20T04:12:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677200","1674424","1665238","2010-11-20T04:13:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677299","1674424","1665238","2010-11-20T04:27:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677313","1674424","1665238","2010-11-20T04:28:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677407","1674424","1665238","2010-11-20T04:42:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677419","1674424","1665238","2010-11-20T04:43:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677522","1674424","1665238","2010-11-20T04:57:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677534","1674424","1665238","2010-11-20T04:58:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677627","1674424","1665238","2010-11-20T05:12:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677639","1674424","1665238","2010-11-20T05:13:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677743","1674424","1665238","2010-11-20T05:27:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677757","1674424","1665238","2010-11-20T05:28:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677850","1674424","1665238","2010-11-20T05:42:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677862","1674424","1665238","2010-11-20T05:43:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677966","1674424","1665238","2010-11-20T05:57:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1677977","1674424","1665238","2010-11-20T05:58:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678074","1674424","1665238","2010-11-20T06:12:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678087","1674424","1665238","2010-11-20T06:13:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678189","1674424","1665238","2010-11-20T06:27:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678204","1674424","1665238","2010-11-20T06:28:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678296","1674424","1665238","2010-11-20T06:42:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678308","1674424","1665238","2010-11-20T06:43:21.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678414","1674424","1665238","2010-11-20T06:57:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
"uc-hotel","	","test_batch_job","1678426","1674424","1665238","2010-11-20T06:58:20.000-05:00","Failure","BATCH: Unable to retrieve reporter output","queuetime queuetime nodes 1 type elapsed TBD seconds","Failure:errorMessage errorMessage errorMessage"
